Country Name,Albania,Angola,Australia,Austria,Azerbaijan,Bangladesh,Belarus,Belgium,Bolivia,Brazil,Bulgaria,Burkina Faso,Cambodia,Cameroon,Canada,Chad,Chile,China,Colombia,Costa Rica,Croatia,Czech Republic,Denmark,Dominican Republic,Ecuador,"Egypt, Arab Rep.",El Salvador,Estonia,Finland,France,Germany,Ghana,Greece,Guatemala,Honduras,Hungary,India,Indonesia,"Iran, Islamic Rep.",Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,"Korea, Rep.",Kuwait,Kyrgyz Republic,Latvia,Lithuania,Madagascar,Mali,Mexico,Moldova,Mongolia,Morocco,Nepal,Netherlands,New Zealand,Nicaragua,Nigeria,North Macedonia,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Romania,Russian Federation,Rwanda,Saudi Arabia,Senegal,Singapore,Slovak Republic,South Africa,Spain,Sri Lanka,Sweden,Switzerland,Tanzania,Thailand,Tunisia,Uganda,Ukraine,United Kingdom,United States,Uruguay
Albania,1.0,8.762887753757905,8.669032454747695,8.320860620692933,8.617886185411828,8.722911674592849,1.8420329333811298,8.5515862207648,8.773436596748562,8.748162807528836,1.8579332994864324,8.761508835156276,8.75137156602243,8.7619664911037,8.719085264437805,8.764727577599054,8.717149097675511,8.677111246715192,8.730918605573748,8.75270023722155,3.2167501981719067,7.3764988209357965,8.539208154663605,8.770731808397015,8.766445945707948,8.714912287376771,8.740907806779203,3.4181816988423956,8.564647859798598,8.658447359866845,5.653946283341672,8.775033166043073,5.893082971815139,8.770077697042964,8.767369191940325,2.313886235809477,8.764710032521549,8.762892803646297,8.72934126118039,8.56487640338221,8.758674432397116,6.827723382257759,8.734750377783596,5.274439459679506,8.465627158051603,8.253712824974736,8.77165239702123,8.609910240027526,8.512012348539896,8.502285806959742,1.7689648067385786,2.1991634384687178,8.773420486387911,8.770573162637383,8.774491881889139,3.3657873139780508,8.577359242742052,8.721781498420725,8.369639814303783,8.590138049899032,8.407288055912316,8.772262233791126,8.75669113315815,7.222891011084783,8.576990483778879,8.241534529473105,8.77621028129088,8.771490699886163,8.753103775072459,8.597406683149671,8.757032914497024,3.9037782530418847,6.36363129439503,1.675851613711959,3.3862560877389707,8.668024911910775,8.713619231770224,8.739748758129954,8.193128473804991,6.744320098942518,8.722514741124462,8.08101772551026,8.599730492825918,8.356221752805688,8.615567561891394,8.740514722830143,8.640770635320735,8.72788222901584,8.732448026423013,1.3139125949268613,8.665777981838813,8.738344281789821,8.198055286959255
Angola,8.762887753757905,1.0,0.6465030032405434,1.4511916654411197,0.9394175045224904,0.7880569728208334,8.38746974619748,1.122815546801358,0.33814748519995,0.6846659518405797,8.760338696587818,0.07998337891866253,0.45845163914551956,0.08727982172570592,0.5217307872894115,0.2915169151867879,0.47654033428810727,0.6906583190503133,0.667659551212451,0.6849239716576905,7.495530728108906,3.2736022288305806,1.0317486799880424,0.39391130809860225,0.3078447854234111,0.322763612700778,0.6257567504371992,7.4437992362038345,1.0136672325335776,1.0709108584442053,5.176537281713004,0.13828104774501132,5.808391869737929,0.47217428283740925,0.5708769974560627,8.934971022385051,0.5947126578283588,0.19147640308827774,0.37214305643374734,1.520749051657225,0.44605739259782057,3.927680114906567,0.5883611872367993,6.280264872989155,1.204086477576984,1.6317380709598108,0.1653421311947419,1.1306326901684658,1.271459161080337,1.0573353142668194,9.001034199111157,8.85683086918657,0.23019487616589523,0.12850795615374516,0.23538075069473177,7.9422209597560345,0.778411490086095,0.2792784043818749,2.0127239540037443,1.1827689327891162,1.3633354841260505,0.22420150718666731,0.10747181439716674,3.6601601307142664,0.8905089825676751,1.484984873621752,0.28368716248757897,0.22745280575845325,0.5716279701764456,1.0271325514288268,0.47603011742525425,6.931501282651291,5.211918025456961,8.658047481053643,6.990193462870456,1.0282270554072752,0.46908040840519033,0.20191864748939312,2.270661765130805,3.5857993932089447,0.2922368434168976,2.536246403475373,0.9185041209363474,1.359123657126823,0.7378348725176174,0.19648747405788644,1.2027380607312304,0.41187073580298617,0.3044020724170258,8.87645050900287,0.5816783162843173,0.7010259335971867,1.8507439637869165
Australia,8.669032454747695,0.6465030032405434,1.0,1.5208649562151746,0.7705222979481702,1.1794101614545847,8.248402131541301,1.2658615434792622,0.8379796824996486,1.1017833432926567,8.676804545773235,0.6502785164628316,0.8496672194222579,0.6567816760543121,0.652385136210637,0.8021060311035754,0.72999966315355,0.9754796298944907,1.00163381066896,1.08704213754821,7.462036538151668,3.1574171342927317,0.9495924846773671,0.8732748950787877,0.7482082040273749,0.6316755704762546,0.962367814095608,7.315953303040349,1.1203427171091505,1.4483480710728123,5.08033436801879,0.7149678609550233,5.8844411757222606,0.9298405782943745,1.0193561115987047,8.873413074759368,1.0392938626064778,0.72303859921464,0.7067499652806484,1.8978862026136742,0.730787547876612,3.96208645035352,0.9521592955657777,6.3571485075723375,1.2330674306347715,1.4127042593147872,0.7259669965203406,1.2994811275380849,1.3031719567165698,1.020539036058127,8.944399808970594,8.78707381634032,0.7550265534759178,0.6889496111870044,0.7549535525711064,7.919742374726996,0.74493440107068,0.5962089704639864,2.208473810769256,1.2024684679880722,1.4707724601070262,0.7345439562177462,0.6369950462580669,3.6639305194944938,0.8766937928155129,1.361241803774578,0.7814840012593155,0.7467945585944875,0.9964968774743064,1.121673965376649,0.930698217524427,6.818512709649414,5.33209886373003,8.570555323818386,6.798812056519849,1.175438962208908,0.8602709068381814,0.6038210998867268,2.3131802310305583,3.335529098400799,0.603742220285284,2.8088470501627874,1.1077573495209294,1.207721724443834,0.6823753397577618,0.6256912754436348,1.5350035173459302,0.6103493525815352,0.6507807910968846,8.76965654583034,0.764584773754626,1.08696084414484,1.661036465319607
Austria,8.320860620692933,1.4511916654411197,1.5208649562151746,1.0,1.8160642054919462,1.6834215305473728,7.939849997070428,2.0528448903343994,1.5477970192342962,1.7037784661878785,8.449450690393839,1.421695201992396,1.504741983669072,1.4212002365835072,1.5681580244082673,1.478076139919667,1.3145069593955745,1.4685889693825873,1.484483467281817,1.738465255026324,7.275429988002641,3.520416163250061,1.1958363167884603,1.5593188863823333,1.4402790523222129,1.29847056207834,1.5354230050029807,7.131977342663132,1.8596979838138552,1.970146803546783,4.453867769187889,1.4998532617221605,6.083965056394651,1.603637139204607,1.681652762529797,8.664324313364922,1.7130450635133199,1.4729671311999135,1.302795180369349,2.097749604650692,1.5255312346171228,4.023582435944736,1.5533474946915196,6.282429851756391,1.9179710968549866,1.9191567676650347,1.5034166250885324,2.0134138738493195,2.1559489634137923,1.1490454038291709,8.622242291436638,8.53279302662062,1.477882967051829,1.4636643252194697,1.5662394662272179,7.8213396834505,1.2881316917212695,1.3372472542734752,2.485381232567444,1.8478610978853844,1.1176805014198414,1.4886789749029372,1.4030018090771514,3.7818869568647284,1.755373296475357,1.6736937385690602,1.51521548473527,1.4681197498623977,1.5837978661957082,1.396470820943998,1.5675371210365738,6.566437486182235,5.502371211985982,8.28595253351939,6.558120314816206,1.8884914092578133,1.5459363450710326,1.3582390868687906,2.912997492347101,3.3774936346659628,1.359426226822577,3.092587576206386,1.1456574769118153,1.3998532850717824,1.4549325977893022,1.3472507467806025,2.0367005344426765,1.4259393030494778,1.3016952078853898,8.514239232945272,1.3846463475881445,1.7064881670605347,2.1122609961637777
Azerbaijan,8.617886185411828,0.9394175045224904,0.7705222979481702,1.8160642054919462,1.0,1.4915463269151634,8.142557963144347,1.075196043504712,1.1208818925578456,1.3496264312156192,8.542371220523709,0.9952947553107407,1.2260942702966118,1.0036898953248996,1.1483421000892,1.1290698286904124,1.168849436143984,1.2586669406565203,1.4197126699076172,1.3181687349949205,7.2671100372132855,2.7707081879641215,1.0621227909639421,1.1590660285985521,1.1416512833586108,1.0719780428476837,1.4007830935556038,7.31536198099395,0.7421321347580777,1.5049599703146752,5.2188033848317605,0.990189214022812,5.78095119770473,1.206104797453071,1.2516652397865085,8.762402062550702,1.233487545598069,1.011002013124568,1.1930279290176633,1.89616376555899,1.1058693703284501,3.644011561776418,1.3003891588304186,6.221572836232364,0.8506160269941034,1.2089983668082214,0.9958137917234932,1.2779247805711516,0.8714935699632897,1.5005679738329716,8.867205293883844,8.725474539761038,1.0977692622643118,0.9889895077354641,0.9494869747760859,7.697115084913794,1.0569684253227034,0.9930090566269449,2.517300217259975,1.6912508018843726,1.8806773119426863,1.0645542272255535,1.0001186451192638,3.553579478262596,0.6226254802079612,1.3592657888606399,1.1066406294115292,1.089460965087761,1.3303933524297382,1.6676516196347548,1.218704010907583,6.700708719679234,5.324723640431109,8.524368427492682,6.651391970064822,1.442297105414173,0.9648570391780702,0.9929483913924466,1.8198474012789236,3.247581277871803,0.9843467345598427,2.694245991323249,1.421530142201654,1.4182413856573786,0.6278627433562953,1.0222029228750846,1.6998778725424446,0.9904643565031039,1.0958150844335606,8.64542052009387,0.7740156285061018,1.1507292570476362,1.8203809245300253
Bangladesh,8.722911674592849,0.7880569728208334,1.1794101614545847,1.6834215305473728,1.4915463269151634,1.0,8.434786520429007,1.6596094728145823,0.4625900261403856,0.18985679728133475,8.760209450430393,0.7628333777428525,0.45710541111391123,0.7457313392705609,0.9985590801790017,0.5097159157506709,0.8587376570406179,0.5819105098953841,0.5804169398204887,0.24787705323892775,7.523549215635308,3.755216181696784,1.5389036365666668,0.4073313520214053,0.6275868671387083,0.8794008118147838,0.47503046381809455,7.46058335487254,1.4916123885354975,0.6718133210953202,5.103642966007908,0.6696247777384993,5.494602313287399,0.3388273732740082,0.30831087150214526,8.865104177350513,0.34801792022956685,0.6275187930734417,0.7982341899691694,1.4184350572920306,0.6556185902633885,3.8996547694428005,0.37652601111724765,5.914557687138067,1.72170774614903,2.336828850193241,0.6405338575554812,1.0649023863686196,1.7089918351549034,1.537595817582935,8.912665460372247,8.746495014262557,0.5754721225333564,0.7687482242412226,0.6526550242911773,7.802325977463755,1.463410525599466,0.9199300933840571,1.7334426488247243,1.123133859407628,1.5995052695179772,0.5856112304387613,0.7881260977877809,3.6105665025462894,1.524771317516549,2.061091160495032,0.5250880968019999,0.5780950166969573,0.22419612371727385,1.1805419253585305,0.3362990565668892,7.034795750463417,4.783521165709655,8.611919772838231,7.197438535255906,1.0137819592597683,0.7863667549406662,0.9014935032670521,2.4667901733709146,4.1108313467684345,0.8951093991184108,2.3250714883478207,1.1548916872599104,1.9831310857599607,1.3705382038421525,0.8719176000754209,0.5266827432064977,1.0527831098945053,0.8725194426062339,8.895469298230289,1.318688088956368,0.5552649603177381,2.304156410703066
Belarus,1.8420329333811298,8.38746974619748,8.248402131541301,7.939849997070428,8.142557963144347,8.434786520429007,1.0,8.13566524778946,8.434151356085255,8.4440405582585,2.054150069881753,8.389100618549133,8.395300396016877,8.391604498536806,8.339394815508607,8.427659557269351,8.337329081249038,8.336486933351145,8.408966059816455,8.431620692264971,3.7917630867214243,6.806693589381237,8.030525180866649,8.436450339381707,8.406104171913725,8.326904509517435,8.394458931230622,2.834462793483639,8.137284454563284,8.40562913036631,5.24861119459652,8.413527452889435,6.068920094552796,8.440034272520496,8.452737408875093,2.618498882047388,8.451219852829556,8.40275260086753,8.360386167609596,8.301411009302809,8.367076252107447,6.630310405495927,8.388776265067508,5.4697269570459515,8.010398459992441,7.718771857640412,8.411722877279658,8.19829994493173,7.998669690006067,8.06656709149905,2.4095539413172475,2.585936396524935,8.421596609941181,8.406163751785515,8.411255007512937,3.6100026695074012,8.125696481462773,8.323070770151958,8.141567213789111,8.197916031616861,8.090450581184857,8.409855377110004,8.380699878305222,6.738479125333189,8.103233637494368,7.758747894121331,8.422219739009677,8.417519812480254,8.437422876203616,8.21402165107088,8.43358326140699,3.8915894075386177,6.47899363669233,2.140185459384775,2.196897817879149,8.222399910501402,8.37020060082771,8.352358270141943,7.655773155078694,6.188100326175676,8.320560637910859,8.017761312538113,8.238402108968929,7.849835478839729,8.149892943348256,8.363696536241754,8.368896411393704,8.302325644607365,8.35508639814386,1.4228107620803456,8.23495191287622,8.397331895141036,7.553933045041458
Belgium,8.5515862207648,1.122815546801358,1.2658615434792622,2.0528448903343994,1.075196043504712,1.6596094728145823,8.13566524778946,1.0,1.3050401483521803,1.5328527702611094,8.492869752151014,1.1718657353544448,1.4325029711741029,1.1815930252460456,1.3118161063863774,1.298435974323226,1.3997810789204492,1.579876463230712,1.604783956502976,1.5183911081862793,7.172635432532329,2.813846493677003,1.4687535449198756,1.3476742932993238,1.3350746177203396,1.2532143589264773,1.5823376942715632,7.292317749402153,1.005901184135251,1.6766063517304166,5.580682165192724,1.1763032160995595,5.6889605297115535,1.3935711995559072,1.4284908331556299,8.697663282287605,1.412779064287587,1.210425391856112,1.3576643049166388,2.0174359206291874,1.38055582395511,3.895607089193868,1.5141226522279576,6.279026487598847,1.0380940920154802,1.3850556545178763,1.1859082874029907,1.4966380014816492,1.1476074554096396,1.6846829307224773,8.847235101565875,8.730169895677573,1.2735576808512976,1.1540969206725007,1.1585280735411716,7.670852759530121,1.1987123588337787,1.1849559568298422,2.554243302910111,1.7956324726275692,1.9408306924307024,1.2621578713023776,1.1760324938172626,3.7093371345464328,0.8994628540529769,1.4148106258164657,1.2987525687748671,1.2756688121917843,1.5068120191423577,1.8223787803424878,1.4001099751716992,6.594312400068872,5.242502023467976,8.451394649440017,6.6568384329053885,1.6938275370718905,1.1500434894968696,1.1623134310459102,2.087587085590355,3.1951847504357502,1.1937526572377333,2.6429363208393695,1.6372881411674756,1.5885745797432316,1.0686066892207826,1.1786774490072214,1.8901175595314041,1.1902710520106172,1.2700481842739555,8.581225879357781,0.9155044224245319,1.4408851408788121,1.9806350889250568
Bolivia,8.773436596748562,0.33814748519995,0.8379796824996486,1.5477970192342962,1.1208818925578456,0.4625900261403856,8.434151356085255,1.3050401483521803,1.0,0.34929572207451304,8.781028415561682,0.33190231534845144,0.28269530786220437,0.3160500992487911,0.6832011492870956,0.11013978006940614,0.5761091310379899,0.5309271335552419,0.5309533039432837,0.3619222649468682,7.517691488567879,3.464650089664184,1.2322248406977385,0.060251318430797056,0.29912703178962946,0.5262680540432357,0.4597951960256276,7.4816703895048065,1.1505507210607837,0.8037052198062515,5.17542093369271,0.21243076203292516,5.668589842077696,0.13877382642621966,0.24352872681210563,8.925101896074322,0.27979339231282496,0.19047182579967087,0.4959128682518507,1.4114818655307837,0.4085588355333893,3.8936753908334287,0.3577149747452896,6.124080717818453,1.3756042783618387,1.9322735363225227,0.18225375603643879,1.0216782145474461,1.3984918179147308,1.275432279996054,8.988250995095344,8.835625457661182,0.16391557751392366,0.3318946992066026,0.20765920974451285,7.888632023360812,1.0821054872560532,0.5327868945567495,1.880732383820262,1.1325970493341115,1.4613457036861692,0.1700583796159863,0.3663469416298224,3.627746098427022,1.1284025955821932,1.7289462720644275,0.1258088694806996,0.1659372498665379,0.2583958595877399,1.0793550782726757,0.1574865883162167,6.991705588538526,5.0297978880235155,8.664726866604505,7.102178886253026,0.9651495866706086,0.4620005213771199,0.49156196327739143,2.2973668353541483,3.8271820512124877,0.5161686653185648,2.3989542384171503,0.9775093308383105,1.6392101169096607,0.9844285975659909,0.46737841098712857,0.881940834166261,0.6703196702716133,0.511208522512695,8.90705902887572,0.8819079858260455,0.4694137376365885,2.053893814840901
Brazil,8.748162807528836,0.6846659518405797,1.1017833432926567,1.7037784661878785,1.3496264312156192,0.18985679728133475,8.4440405582585,1.5328527702611094,0.34929572207451304,1.0,8.763466311899457,0.6755277876812504,0.4313219374334979,0.6592000074386192,0.9477247904250707,0.426135018344351,0.8140467823815697,0.5533092067952917,0.585939367591193,0.11684545202188877,7.508882265663912,3.6430216049027093,1.4705532000657808,0.294245374155421,0.5658393832457499,0.834745874444585,0.5171360863882057,7.4861343678258105,1.3484596016507304,0.5916221303689512,5.158907016538299,0.5555691356512653,5.495205163638816,0.21860993026476433,0.1431004378537121,8.87554952369513,0.16677514770904053,0.5240258949800957,0.7747095083328427,1.355100732286061,0.6045132003400288,3.853215864753314,0.37709979488160356,5.9302076206217675,1.5874709406785235,2.231941780080848,0.5263940566299802,0.9947654843466068,1.5660845696363943,1.5428497843706577,8.937380237784577,8.778305642713562,0.49139543737892183,0.666080769847484,0.5121923227192623,7.7980053205149815,1.4046490550850597,0.8566040611314785,1.7822491413231984,1.176576026740616,1.6276160401862336,0.4952999846151057,0.7071746630018192,3.5838564911663626,1.400037774186268,1.99530742556497,0.4332630233123699,0.4923852506776077,0.20484869256295538,1.225160771904501,0.24368234876972966,7.026854770657689,4.818536154159503,8.635419212191524,7.182553369462773,0.998834014303053,0.664397881894845,0.8287227042793923,2.333658633030766,4.0564098571061615,0.8300925438323622,2.273089366863106,1.1311335325128014,1.928842895787952,1.2717298866892592,0.8031582390665799,0.5505099190511047,0.9803209440690254,0.8202190902342459,8.899855190341503,1.2000400652407668,0.3919355293485576,2.271725075932818
