Country Name,Albania,Angola,Australia,Austria,Azerbaijan,Bangladesh,Belarus,Belgium,Bolivia,Brazil,Bulgaria,Burkina Faso,Cambodia,Cameroon,Canada,Chad,Chile,China,Colombia,Costa Rica,Croatia,Czech Republic,Denmark,Dominican Republic,Ecuador,"Egypt, Arab Rep.",El Salvador,Estonia,Finland,France,Germany,Ghana,Greece,Guatemala,Honduras,Hungary,India,Indonesia,"Iran, Islamic Rep.",Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,"Korea, Rep.",Kuwait,Kyrgyz Republic,Latvia,Lithuania,Madagascar,Mali,Mexico,Moldova,Mongolia,Morocco,Nepal,Netherlands,New Zealand,Nicaragua,Nigeria,North Macedonia,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Romania,Russian Federation,Rwanda,Saudi Arabia,Senegal,Singapore,Slovak Republic,South Africa,Spain,Sri Lanka,Sweden,Switzerland,Tanzania,Thailand,Tunisia,Uganda,Ukraine,United Kingdom,United States,Uruguay
Albania,1.0,0.21873518571498612,0.08243515260959264,0.10716018977170762,0.09360643621503399,0.14597486697888326,0.08209950465340175,0.0897284702236922,0.28726741913388776,0.1479818344127055,0.16627165855231318,0.11081054825700247,0.24145699503456686,0.11925554414718519,0.13872248283090494,0.1369587484104755,0.1545164184611924,0.0997318729905984,0.15714021615561732,0.21214421185215962,0.09661319821092247,0.14093597338163566,0.1503672355207085,0.11990345637892243,0.19188891595332355,0.11906539383276962,0.16460265621560924,0.26969627785404715,0.09205634124594932,0.08627433214455087,0.11881110444072794,0.09820459577627004,0.1415848365750538,0.1241279013638714,0.17258752610355102,0.15752723280375971,0.1093097080012057,0.116654526533643,0.11961782681368172,0.20621516408366447,0.11618192369895686,0.10329097900407841,0.10331269819360714,0.11448931707455957,0.12293312580426269,0.10828601886354147,0.14114106988366804,0.10662574637731848,0.18812610990631642,0.16789998431063574,0.23303556918661383,0.23060979428117268,0.21460892781311394,0.13000539508001913,0.12691992291885296,0.20494680604424925,0.1442586238184598,0.08501395107053258,0.1554944281043971,0.14388615212927203,0.14348019738780055,0.1766114435925819,0.17274319017963186,0.0985997413645796,0.13569330745464134,0.09034829061938418,0.27901182714810707,0.39298037620989523,0.21145926763687561,0.20308622583023617,0.09993626496899949,0.14230893129302574,0.1543845200097989,0.10646385059694133,0.13358695667503995,0.09700042581243663,0.09947761142943665,0.1329818366049807,0.1965472046179711,0.10838861412326209,0.08723235259735397,0.1481352311116143,0.10871609064018108,0.1218280569160699,0.11581862080692874,0.1438363572610264,0.20991271489317098,0.13300358253935785,0.22045923626241584,0.10612781384403025,0.14030046255916823,0.22318229258419256,0.137512357357803
Angola,0.21873518571498612,1.0,0.23632582969184285,0.25103405817975744,0.22489017661683086,0.3062754424164258,0.21785744068133964,0.21129191570199818,0.3481118758901092,0.2579136375107469,0.2276772786137452,0.2207524453173753,0.2937040894227919,0.2148448231694889,0.24480708875450438,0.2372151699670066,0.29147051025768594,0.22636582360271287,0.2496416969086625,0.3078365882588715,0.2205726989834693,0.2351433355349357,0.2097574200310985,0.25417414531841287,0.27921408121092867,0.2605272042615059,0.32063663267534886,0.26682238842463313,0.2232822088075286,0.22498485315425729,0.2442716984651436,0.23575543540600996,0.24489380746279615,0.2228376293830025,0.2571990396746487,0.22235744246204983,0.22349727298548136,0.24170125192570868,0.19328802736965847,0.25644364043471335,0.24909355678033518,0.22358607828872978,0.21844028138476224,0.22014384521759903,0.23071184123433752,0.24849278903910968,0.23214114690924648,0.2218217714162712,0.2659513872133749,0.2543526308925238,0.26699110395703773,0.24108787797242448,0.2566348234954888,0.25303262914944746,0.23897042725155287,0.24936214506672977,0.21507684270133,0.21488887405206844,0.24106136830043054,0.246019237910922,0.22616951166479385,0.25463847933055106,0.24959699379956832,0.22244609402469376,0.21442367834136788,0.22536904385288742,0.3298500796342018,0.4244355633385484,0.3157808465675776,0.2921055458518052,0.23816279678720007,0.2348170725484162,0.24771864650809433,0.23675859277347927,0.2581103974614934,0.21737301298168987,0.2187794588810196,0.23886273691628104,0.33092641054035554,0.2046858509286305,0.21178235627157324,0.23950278589420274,0.2568098091376068,0.2197604592312755,0.19422887011204992,0.21154131668776308,0.32592516339306715,0.25635581659059253,0.27688047988437153,0.2499115612778094,0.23584563222390845,0.2762474799507667,0.24685124826056132
Australia,0.08243515260959264,0.23632582969184285,1.0,0.10850802777176391,0.08673824381384661,0.11606196039257684,0.10317666917045237,0.10767371116868193,0.25437991307495994,0.1209780154133593,0.15773052621470396,0.1093017608983471,0.28517982205148357,0.0949015403582887,0.08773401086956559,0.11431649708969911,0.10298345374330699,0.08559609663857466,0.14689495530779675,0.16488314968031115,0.1203673789451253,0.13346300477558465,0.12830105752508592,0.11276088343054559,0.15893638761373804,0.11562545921364475,0.13239763823400322,0.23283910376534245,0.0773562965491713,0.09782812551306011,0.12680067347132098,0.11019954206593557,0.15544569036603487,0.10493555148123292,0.18027228995603622,0.14850342248892315,0.08998865694020418,0.14522582093407715,0.10360408278273593,0.17877429558703456,0.09938708793100809,0.1105159431373633,0.10085204761600385,0.08022958390650461,0.10302077303793596,0.1238310284930782,0.123743520645714,0.10029261773767754,0.1844389071162451,0.16216769950535354,0.18841473890781785,0.1894364850265758,0.21194608175583463,0.15177444501997664,0.09915501432188753,0.19644680495904968,0.16000344789648044,0.09104710661605331,0.13109956473470719,0.1718605767969631,0.10877109385032262,0.1385408040796109,0.15809437094724255,0.11880701098734452,0.11555146206734747,0.09636587501350607,0.26292707682123667,0.3653495531740273,0.2050112544306134,0.17777796724330394,0.09186452291263329,0.14123355206902283,0.16233006959785354,0.10893249742681943,0.1044577949113193,0.08122502566812835,0.09347049324918522,0.14690487356853552,0.15766548450139536,0.10902980446772927,0.09190521828513766,0.1308246707445928,0.08822374766335357,0.10344620942769946,0.11952198981592119,0.14964565914235942,0.19258176265055077,0.12105798818349096,0.186210877775293,0.07461285643440901,0.12000374028141078,0.1719150785918731,0.11855786558478504
Austria,0.10716018977170762,0.25103405817975744,0.10850802777176391,1.0,0.13423823656988937,0.13720854105802882,0.12406382238139763,0.10231873064562902,0.2735403920851514,0.1306207762345211,0.21581287441473357,0.10617260147294437,0.26866676598166506,0.153826680711605,0.1233917152382424,0.1438164314603492,0.13234183214783848,0.11458854970861895,0.1498562530179562,0.20166831092035561,0.1407521127443772,0.13437465056519785,0.14043312505075714,0.1456691910997936,0.16775200464537526,0.12822322966429592,0.15928264051950158,0.26310365245479367,0.08807837015604898,0.0807759653133724,0.10211370860852699,0.15275558057667413,0.15642713091105975,0.12849427917640174,0.1829924270757032,0.16184684735582855,0.12223521930339891,0.13482669671840505,0.13143732117346302,0.19262042645798563,0.11045961069815044,0.1289062776782982,0.11631188525721603,0.11988729384837801,0.12329582429343915,0.12932781391780737,0.15907729503187193,0.12199922168119269,0.18766997563657867,0.16625864581667552,0.20606483705797193,0.2444381311953501,0.24729155165851655,0.14362190226295496,0.10608515772773684,0.19497789210060412,0.14563102696705396,0.1267175988840509,0.1700237729494159,0.13474142111791632,0.14153183841610323,0.18850864315030486,0.1655807859278502,0.11803131626811533,0.11835972511017381,0.11310988019627048,0.2638412921709508,0.3866663375493992,0.18815449782029547,0.19316874228160547,0.12468416163754428,0.15103363040917983,0.1584878647269103,0.08544744434817048,0.12587918284372862,0.11250395193851559,0.10092576301993117,0.155329579951347,0.1345682082437122,0.11938499703789163,0.11315913046674794,0.1370450359949521,0.09407721467501015,0.09036603110205317,0.10505239694879961,0.15962222201675313,0.24898283724945441,0.14122966236219917,0.22990287284511995,0.11567852141868454,0.13285118646664812,0.20265150998728512,0.1696280926714425
Azerbaijan,0.09360643621503399,0.22489017661683086,0.08673824381384661,0.13423823656988937,1.0,0.140806724114606,0.058926596873584175,0.12986006590795585,0.25794137410182305,0.1177735121593055,0.1710575852574805,0.1209794027504678,0.27017305006316766,0.07064394405697205,0.12285555125934802,0.11590800898342661,0.12605564137680564,0.1058453570495051,0.10339408325974588,0.1898535687096487,0.1307053632278759,0.15497365113283068,0.15659596144283558,0.13166893867364524,0.16046095895171875,0.13388720648572036,0.1539836873654891,0.25536099036772647,0.09698654039104516,0.1088350517886276,0.13435143361226334,0.08988618634604958,0.17139420516307985,0.11358530787474515,0.19446271255098807,0.15838683246349725,0.08963649229855303,0.12500483877060273,0.10538559732873551,0.2110867656162432,0.12228313980327765,0.11921050809635461,0.10274386457601782,0.10717589508578787,0.09987016090127784,0.07703980854257553,0.11153163677934436,0.09632857644473251,0.19442888938312802,0.16525993257559507,0.21996200359358947,0.21477731670454867,0.19700658161816278,0.14882084351966068,0.1424382444723726,0.20000861526449745,0.15432935924287022,0.0559243825106045,0.14172593089228708,0.19859445161242378,0.12034255816839189,0.15399127341982732,0.14642562805942338,0.10915132724648452,0.13498562777009335,0.09459871119594511,0.2682901090493818,0.3644378806623229,0.20254535173607144,0.17459827704307693,0.109331529863212,0.15436961665523913,0.18540670640123746,0.12829051403823047,0.10809298976350785,0.09533821104971578,0.10330553435428207,0.15390054935834968,0.1958628829859549,0.12314445007311232,0.08827695685792253,0.1577218726735737,0.10201383501012372,0.13442735517551235,0.138404263963148,0.12103020282414396,0.17145828444386263,0.11113345842524804,0.17779898291836851,0.1002521550575034,0.1336666627226446,0.2066769212713613,0.1203400654766359
Bangladesh,0.14597486697888326,0.3062754424164258,0.11606196039257684,0.13720854105802882,0.140806724114606,1.0,0.1493797240784066,0.15292127962359087,0.26195847824446855,0.13117990343288652,0.2372565796678699,0.12754922494460477,0.31779747458639224,0.1615964470252801,0.135627841557247,0.13601748700207916,0.11178899997691728,0.0988418559568856,0.18210671520971514,0.17789166201251966,0.1801252719264823,0.19882727484114857,0.1794097795488897,0.1360482369463612,0.16996378114160088,0.13394439872010983,0.12918394142133352,0.3009888514307106,0.145595867459664,0.14912606722691146,0.14537651020044434,0.15814677999862833,0.18549984173278922,0.13386383861541534,0.20221627920216417,0.18638618280576402,0.1234774250524486,0.14173217454385822,0.16133904685735626,0.2185806857215771,0.14337026797401797,0.15231790009001678,0.15293634609868914,0.13912925611033286,0.1257799639580944,0.15629580152492464,0.13615475299982477,0.14329819606053,0.18087352417341013,0.1846659202428368,0.24902481216743164,0.2675752929567054,0.26451153963451385,0.14483382315329066,0.13172226156030026,0.2521396071616305,0.2030910356341741,0.12149375421431145,0.17193570049742724,0.1971976303701297,0.1688266292948769,0.17405930189107557,0.170383796057087,0.13384354893968367,0.16127757610612742,0.12899826807025086,0.26666837777327346,0.37719981374036743,0.22585765414326742,0.1884861690332205,0.13396793550864905,0.1924908049051087,0.17753059598016677,0.15986936451127165,0.15524055005350743,0.10927855649578229,0.13058652991546513,0.16396396866385848,0.1397827515909916,0.18031187190963593,0.13831847510883574,0.16961587575372808,0.11274134492872692,0.1462305470506255,0.15414493458081643,0.1758065666229741,0.21628954423951718,0.1311816573987478,0.20464727647659206,0.1455508639715395,0.16027513791328746,0.20399250574100397,0.15144020769422703
Belarus,0.08209950465340175,0.21785744068133964,0.10317666917045237,0.12406382238139763,0.058926596873584175,0.1493797240784066,1.0,0.10966152963620479,0.29179858152882565,0.12673004658515916,0.16417999534602698,0.10399997074005327,0.25802605282991276,0.08015406898457482,0.1501504712702083,0.1399386948028992,0.15364779938477902,0.09668183728519643,0.13509641880217607,0.22042552881216806,0.10485529484181348,0.14714784436500358,0.158736126485096,0.12371973835048367,0.18277509447716989,0.1121333952398185,0.1752074408285741,0.2737820688558809,0.0925813815024699,0.09157847776672227,0.11348136616414299,0.09684313409051362,0.14692542437315095,0.1277199787417619,0.19471665372016164,0.1591741609443009,0.11075859664969398,0.10933236121314527,0.10669424067149914,0.21601038727183638,0.11752581281214498,0.1016791069630754,0.08707729957814692,0.11175927277595395,0.09607843535893319,0.07502310460406839,0.1306326045437324,0.09738854083870613,0.19993367152578712,0.16828063723740147,0.23599996879767396,0.2337170485419819,0.21612049221146126,0.132977766602643,0.14931494000353082,0.19335979062270367,0.15163369190270778,0.06512356198102488,0.16473436683563025,0.17339717266679802,0.1342111157772302,0.1784501057334687,0.15071358278378352,0.07771304716578542,0.12843784642877581,0.08928478161586662,0.2708053445703401,0.39936875171244357,0.21521529990937946,0.19973388811531767,0.09418478163606776,0.13076990288827472,0.16743825908140406,0.11837718124594339,0.12458972151842151,0.10367634324595972,0.1038687470307671,0.13810698632999258,0.20077414229293178,0.10625630986316041,0.07902128106095975,0.1567462903302532,0.11246049299136276,0.13567285669399418,0.12514642331835985,0.10668542638176301,0.1828372206933908,0.10751775417361947,0.19915325023986694,0.11121037358250487,0.13999308012156442,0.23360120406958337,0.12731940381122636
Belgium,0.0897284702236922,0.21129191570199818,0.10767371116868193,0.10231873064562902,0.12986006590795585,0.15292127962359087,0.10966152963620479,1.0,0.30049281393636373,0.14089182585200438,0.19665943911721892,0.0987943468963569,0.2693653111791997,0.13724370985578305,0.14487998659813353,0.15695770264917022,0.1675529770308201,0.09339514978983773,0.17391536810434005,0.22858717672010156,0.1196661267741587,0.12512430228716415,0.12814030127016687,0.12022871945908252,0.19155517125063667,0.11071782670339747,0.17054825022872494,0.25621492310357047,0.1008640422458106,0.08412493720534765,0.08988123498807385,0.13820331680081938,0.145396475083301,0.13036580257635835,0.20283401969182946,0.12676509627362684,0.13074111523394544,0.1275605511704858,0.10685625362301215,0.184734751896301,0.11266134743346687,0.09560513941010709,0.11550885487549778,0.09719844914839897,0.12691053943686556,0.12532244925081346,0.15721826562056831,0.10884035429745971,0.21205517269913343,0.16903911334484972,0.21531736657071296,0.22781944671959284,0.2307573547404764,0.12828386716311632,0.12258023919373652,0.1772963732211196,0.14801215421392902,0.10581126898490545,0.18201336899530512,0.10785774384609129,0.13063904715459343,0.17258444698877745,0.1834067442370514,0.08408145112333268,0.11074134959020883,0.10410204226285198,0.26476851368057414,0.41132852087482297,0.2316147851471128,0.2268409336546873,0.09521254945512723,0.13498016584747233,0.12773592769342598,0.1134023361369203,0.12894747329132694,0.11204678362908682,0.10778277421360156,0.12255676087717719,0.17155364906202697,0.12128969502836089,0.09483184931933647,0.13352208760086542,0.12581000823552135,0.09222283043686724,0.07751607864304004,0.14314517040147962,0.2570826693124371,0.15257490071496932,0.22812523040489846,0.1351148479181018,0.12280008203419919,0.21484268871356726,0.14301347049504357
Bolivia,0.28726741913388776,0.3481118758901092,0.25437991307495994,0.2735403920851514,0.25794137410182305,0.26195847824446855,0.29179858152882565,0.30049281393636373,1.0,0.2530006839791107,0.34495406582353966,0.28931710118877607,0.3840551305602222,0.3003478309823253,0.1949850191233486,0.17489226959930865,0.2173381729203259,0.2737360376927638,0.23880231731633478,0.2124203121365884,0.321255552601169,0.3199740478013999,0.3076053987606225,0.3089640762709228,0.21893419696809982,0.29556050959162367,0.24517840115860018,0.35006864785079983,0.2780110786809518,0.3124935482005646,0.29226639614454736,0.30886645913677313,0.34915480857342024,0.2040200416210477,0.26541016289167946,0.3075883241541937,0.1982901586095436,0.2838907013743203,0.2805129408759848,0.34639375175264164,0.29858480324508774,0.33019470386249644,0.2829047564093352,0.2852990840657112,0.2624294277421592,0.30608297008130037,0.26144584708930463,0.2850965950427045,0.23906613178062916,0.29532613927446627,0.3388335610532016,0.33962802450772817,0.31682135915856974,0.29224252188243677,0.26801974988412747,0.36581079214170886,0.2657396838734481,0.26142064149718314,0.1881404057707471,0.32871451828572856,0.29993928886557325,0.2932114705844047,0.2753553244759447,0.30849006475746144,0.262665095800912,0.24602770088074763,0.2910526946521551,0.16003194810309312,0.33113667123887447,0.13362671935692472,0.2967425587374126,0.33581759283073837,0.33164300360796295,0.28072318046668165,0.27334165711131553,0.22444335046266164,0.24009275408500114,0.30605426360234345,0.28730615040834273,0.31180300028712504,0.2915453651690874,0.3183163092984208,0.24834952007650726,0.2688987145676997,0.2888416630559919,0.29154294228392563,0.30825959031573397,0.2940944211200427,0.29838366256507176,0.29220705415885084,0.2935952775820642,0.21847415906411874,0.28115946027551164
Brazil,0.1479818344127055,0.2579136375107469,0.1209780154133593,0.1306207762345211,0.1177735121593055,0.13117990343288652,0.12673004658515916,0.14089182585200438,0.2530006839791107,1.0,0.23022073193903064,0.11899469409998639,0.29205786273053924,0.13822816895993936,0.13825089377842406,0.13781255496580708,0.1379706959415842,0.11620396593481001,0.16480731571945365,0.20340501051932608,0.1892794599363394,0.1906312635646232,0.1665616044925655,0.14336902444680155,0.1668780987492039,0.14342080307077196,0.13547125542817764,0.26723290085823903,0.1304291441829718,0.13663223493647186,0.13975487136744774,0.17599534017913424,0.1962711585983301,0.1385936830742424,0.21837801313106442,0.1923972008879194,0.12291479481018995,0.1417279983422084,0.11014003259288521,0.2341230726844537,0.13865072708610418,0.15202339767766274,0.1521120645013695,0.1361092710088477,0.07979447510415587,0.13483766624739696,0.1349702534624365,0.10778434073817436,0.22544779901873807,0.19578566822963575,0.23175593860979155,0.24808716788450846,0.23868191564998303,0.13948981394573398,0.16335247528266028,0.20955460683039032,0.13190356615652685,0.11601312658858642,0.17070176941164877,0.21000418460220496,0.15369046478917192,0.18918661090566638,0.10144984953498064,0.13618079351696605,0.12294097782134035,0.13792641896925947,0.23952463884622235,0.37685627871356936,0.23343163800428784,0.1915078377323706,0.15083502659560047,0.18393689624820264,0.19864182338515204,0.1680465736924899,0.1337936286375085,0.11834588957470403,0.11614440168935344,0.19107672801380512,0.1641902417901544,0.1746401242327342,0.10616222369209757,0.19377098151151959,0.1255051470166149,0.14461953579856043,0.1296744242962133,0.14965793044474224,0.2068645620924904,0.13702427984559168,0.2025143944944409,0.13312269159083898,0.1653973195179643,0.2201719586335902,0.1305013024852507
