Country Name,Albania,Angola,Australia,Azerbaijan,Bangladesh,Belarus,Belgium,Bolivia,Brazil,Bulgaria,Cambodia,Cameroon,Canada,Chile,China,Colombia,Costa Rica,Croatia,Czech Republic,Denmark,Ecuador,"Egypt, Arab Rep.",El Salvador,Estonia,Finland,France,Georgia,Germany,Ghana,Guatemala,Honduras,Hungary,India,Indonesia,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,"Korea, Rep.",Kyrgyz Republic,Latvia,Lithuania,Malaysia,Mexico,Mongolia,Morocco,Nepal,Netherlands,New Zealand,Nigeria,North Macedonia,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Romania,Russian Federation,Saudi Arabia,Senegal,Slovak Republic,South Africa,Spain,Sri Lanka,Sweden,Switzerland,Tanzania,Thailand,Tunisia,Turkey,Ukraine,United Kingdom,United States,Uruguay
Albania,1.0,0.44064531657352946,0.3983038016888484,0.5203377567982669,0.6765555829972767,0.3471854237063984,0.25648195030045706,0.5539756232562121,0.4736759213542949,0.10858088567606738,0.49796466720245125,0.16739226821918637,0.35773267234996575,0.3316239393899185,0.5442753289548052,0.43858878753852476,0.5256938363370102,0.31892902902650216,0.16766839332993505,0.28693220954644433,0.3888699696846509,0.6727262961938918,0.43216860156444714,0.1954436367324411,0.3140054522791701,0.3760519715775782,0.3160160109662217,0.17491603352374344,0.42980755861878234,0.4954928782488953,0.40846380709421637,0.2679459871141589,0.4318930231641846,0.4139700235018499,0.4714918332317858,0.5744397727569978,0.2725616171316253,0.9577981040265935,0.31186458281657287,0.436763621093857,0.4497009902247204,0.4263916070023117,0.3190479766178812,0.2295343370740648,0.1906562841014533,0.33600051695805866,0.566962785002431,0.4984777808121578,0.12355008269127589,0.5432412944494416,0.3527036336166869,0.3575143076005928,0.46263900146425313,0.14014786289407602,0.47158213409201555,0.4671746697819729,0.4213176816583527,0.5958327823906584,0.41693081215962086,0.4216616533409661,0.46339484086845745,0.13259706568928228,0.395376299050151,0.16906630404378825,0.44066623049314224,0.3537787070136418,0.11426455070540154,0.13930206900139808,0.5140557924715163,0.5242257346419997,0.5003096822539975,0.3534123712301056,0.2861912461672771,0.4770749396455831,0.3511072727162988,0.4181754090183155,0.37748327453766756,0.5166675147936615,0.6730728256852772,0.4370686975328399,0.5857476724610846
Angola,0.44064531657352946,1.0,0.2304925220710597,0.25138013589167396,0.8598356845373287,0.19336576575680664,0.45202165486955287,0.6279910672644005,0.29085122013026554,0.44332400332460475,0.687956887070791,0.4096260411721841,0.2629018858673883,0.36102153818115185,0.6587487542973016,0.24998426442256824,0.5989899922018866,0.5610301298301937,0.4767700230426565,0.45978023261508405,0.43713236267813355,0.5297976566321394,0.5694567479640399,0.4543777613349022,0.47527911425359853,0.505495849185887,0.33851057134685303,0.39062283024513755,0.48912959639789405,0.6354099089757442,0.5448177087600484,0.5682255650988354,0.6101470127565433,0.45763179811038474,0.5868489432902615,0.6836394870953272,0.40505550460012096,0.9179158585415454,0.42906495250105187,0.18549929098913706,0.6037160755302402,0.5849840623534338,0.37099797249602434,0.4623765439553465,0.44611534737937164,0.3425274485248104,0.3413230295978989,0.4216544941759368,0.36745704285529474,0.6690220833123743,0.5279401213341693,0.4173871285072435,0.17115814282554112,0.44301456838498426,0.35030268767252176,0.2606310629643321,0.5705075282353376,0.7008794470985479,0.402349694853477,0.43394179572570657,0.5321356585955269,0.3779692357879121,0.632121036308802,0.4937931318851721,0.22226819556666466,0.24496964202740223,0.41534581436700946,0.39129423488541115,0.530864877233295,0.6956084503326527,0.544160004780845,0.3151547486445801,0.3090487827611281,0.5358774962769923,0.5007148081558478,0.3217587353369622,0.22452664631909275,0.45083399470996577,0.7070640175641778,0.6512495317862947,0.6116830859624297
Australia,0.3983038016888484,0.2304925220710597,1.0,0.2950894108461859,0.7663023837548552,0.2443721376133509,0.47462384614344605,0.5337292705048596,0.26616760302322223,0.3870776223308654,0.6001936858877202,0.39704581001788114,0.2734051957650493,0.23844730462941108,0.5575084211694833,0.16176349127473696,0.5034374034601145,0.5892805286659941,0.47064444823656776,0.49394407629264253,0.3662531704578133,0.4911933405702637,0.4869030797091571,0.4324752757255185,0.5129310946747506,0.5496395777287343,0.2527779358520307,0.38582873058383194,0.4174280620353866,0.5587398952710196,0.45526756411286273,0.5708603200567157,0.5158392036508019,0.32974828757269015,0.4977403647022134,0.7362353894277551,0.3354043378652505,0.8338429359174017,0.36547667508211656,0.1385308209436964,0.5217711317423771,0.5214446258825433,0.2917501534399386,0.47439063691825406,0.40426660652403,0.22458955667633687,0.41228695252587255,0.28807040767546527,0.33636861966260884,0.5461294334976907,0.5697875890633123,0.34660922069232675,0.26942519177555896,0.39090125531429754,0.40925453658960315,0.2748609290538109,0.48612133623183534,0.6160156434865535,0.32010247607070913,0.31799405525986624,0.4451673448110936,0.35295773989675244,0.6616499393920262,0.47859877545079715,0.2186612113424136,0.12630176785631805,0.4088699726022331,0.3954502678585712,0.4821583580620866,0.7480390138803257,0.44625225288907505,0.3312082705579889,0.22091569670872493,0.453794792455896,0.3831208099244743,0.39107545399812804,0.2909330555994454,0.4854071381861603,0.7747968879266928,0.5800128096929014,0.5080027283459372
Azerbaijan,0.5203377567982669,0.25138013589167396,0.2950894108461859,1.0,0.9532411356062858,0.2391554464359677,0.5312683964904595,0.7137976702305762,0.2335960530095601,0.5277480086817292,0.7935102490435391,0.5098345419945507,0.34723668102618177,0.4619139136373515,0.7465559734024202,0.24920844858056773,0.6970031321814115,0.620856411780486,0.544254650390712,0.5416513369867121,0.5588475984834433,0.5370202943039759,0.691833697996325,0.5868052212231105,0.5447717329872785,0.5589998415723879,0.44433027196474884,0.4879778393557093,0.5931665777455485,0.7559906270840366,0.6418960723862494,0.6727799283312651,0.7117286602913316,0.5283634375252543,0.6612672067372972,0.7152650316169435,0.5211635488906357,0.8250854269919877,0.5085252586524983,0.2158776585497687,0.6943140929936703,0.7345505277516913,0.46329657418477627,0.5821004071105171,0.566047523665361,0.42505662909766095,0.41129103853383564,0.4924375105084483,0.4524451780055727,0.7490898838791783,0.5783570298338401,0.5677749649716468,0.25805394055315034,0.5354362675565344,0.3578005471267517,0.1960414439911802,0.6978938238913017,0.8031354346209356,0.46903063489073615,0.5204582000577913,0.6308955251740824,0.46212622771930767,0.6843982798305246,0.5920757865670271,0.2345128451516062,0.333758475038415,0.4993448836163266,0.48376388446932594,0.5438485163541481,0.7468642589700677,0.6349490651245816,0.4326350076252312,0.4035486956794901,0.6204686147017165,0.592883563779439,0.3386778507737756,0.37758363827536084,0.4504522806706824,0.831986850809727,0.7861630128827418,0.6695697250697012
Bangladesh,0.6765555829972767,0.8598356845373287,0.7663023837548552,0.9532411356062858,1.0,0.8262038200527726,0.8864260068430695,0.28979442038762354,0.8719523533951453,0.598545285036985,0.20324937514537686,0.7233508967764024,0.8983845066722915,0.5965582677120992,0.24170759663269334,0.7650411662224532,0.3147622353049107,0.9394856858286494,0.8034562917093276,0.91343556915021,0.47176524788282037,0.7071755414225553,0.32818290956683627,0.605075728149526,0.9403330581104755,0.9997314705137326,0.5622588871014421,0.774459489029764,0.4666760582492827,0.25348237431853216,0.3665029787473704,0.8171686340638893,0.3172170826249523,0.5087542935980318,0.3447344355002789,1.164405174254921,0.67154928681965,1.2364753909202746,0.5289208084995153,0.8064808330410309,0.3097991747341691,0.4323338109997152,0.5412711999885161,0.6794444544264299,0.5627039670500029,0.5817369611428502,0.9457487816062429,0.5600936885690502,0.6840621429335623,0.26278988204065673,0.9816886373361868,0.5782123263724013,0.8695234605989915,0.5706057687731656,1.0499343587514267,0.9527160324664804,0.3413438902793905,0.20620280946227104,0.5302417929061186,0.48266161704403393,0.37073806744718746,0.6804546372832453,0.9911009350322534,0.6226691546281269,0.9033315522258349,0.7340050606235775,0.7588151529702815,0.7812218012452692,1.018430317451301,1.104743424689458,0.3770550148010612,0.8795917774693104,0.6580569102502494,0.3890338676080315,0.4201933449519128,0.971805481607289,0.8471131210745639,1.0711931191214212,1.0812239744395988,0.321213968584841,0.39281504214262203
Belarus,0.3471854237063984,0.19336576575680664,0.2443721376133509,0.2391554464359677,0.8262038200527726,1.0,0.38146069185057835,0.6046834242996276,0.3032368150939794,0.3693228644996578,0.6527585002829898,0.3232231734106364,0.26018136247410184,0.3462794814786075,0.630337535853537,0.235700505684236,0.5906316106504418,0.4918838891369187,0.40223838067395723,0.39349747882716646,0.4247355399897865,0.5592005713648126,0.5525823549820892,0.39340644335493974,0.412971024609962,0.4459151756260448,0.30884587442954775,0.3140903569330867,0.4514579716504591,0.6191305534010524,0.5259353823082995,0.4997686269430512,0.5833968960251323,0.4525242795494667,0.5441454455627117,0.6421800406536537,0.3947248330439219,0.9302561246443615,0.39242000425910917,0.19034225269203187,0.5612462223496033,0.5643219233814075,0.3338780977553236,0.3998781337146776,0.3788673718844902,0.3096845938349123,0.3586905285031606,0.4350408108821238,0.28549317294104604,0.6445285274607954,0.45931217381249057,0.40553791899432595,0.20865918822513016,0.3596104116500978,0.3347025362456813,0.25779820165650535,0.5589794356678203,0.6835646798773279,0.378091937576642,0.4209624934752449,0.515740816496931,0.2951983034248134,0.5590190311769699,0.4146583639562316,0.2301636704860023,0.23572548885027558,0.33072688121230676,0.31836156826823314,0.5222329860837135,0.644924934382173,0.535953952949333,0.3125335676255099,0.29780873031546906,0.4990116228365666,0.4587563970817381,0.30846473278229314,0.26842904951848284,0.4302510557272694,0.7033461395832978,0.6177301344522568,0.5946559887980847
Belgium,0.25648195030045706,0.45202165486955287,0.47462384614344605,0.5312683964904595,0.8864260068430695,0.38146069185057835,1.0,0.764413106032755,0.5228564022649455,0.34801948502673374,0.7180924514257835,0.2147227359489271,0.30161521488937143,0.49411772175793384,0.7587692437149979,0.5361923507997417,0.7313865288365354,0.16377307206824449,0.1911289561444684,0.0446675646044531,0.5711752950566111,0.8046511096383333,0.6404921624471483,0.3462812127195328,0.08608289330835325,0.13039953237397423,0.49434887732389243,0.152633417868042,0.6096833439790562,0.7041026649266423,0.6295784219626607,0.1985852466032912,0.6471331053336141,0.6023110415462121,0.6889769911127778,0.3426742660667801,0.4116958136652336,0.9487382616325563,0.517719505043644,0.49914984785563876,0.6724386871099414,0.583107508791951,0.5081982991296221,0.33942695824833374,0.3838705910867092,0.5065136221261854,0.5566127993002007,0.6605710707296346,0.2735942845091037,0.759921016937359,0.13240955689168388,0.46617642995657776,0.4733757228992999,0.3623903528292278,0.3365122170899892,0.46391060011420526,0.6260460225385449,0.8029463121291079,0.5997236228324163,0.6130909394372098,0.6695693232009641,0.3083175589164598,0.2096447742431865,0.3542947957146961,0.4430407844505303,0.4490541423563022,0.17218754117271012,0.14694483014358653,0.41809644966963194,0.3150154823013627,0.6999411918577465,0.25090690199476146,0.4104540220586699,0.6780840944726628,0.567479524049817,0.3220812543829544,0.3530292980154268,0.4148585439981738,0.516206750029708,0.6310334468663479,0.7913067942770948
Bolivia,0.5539756232562121,0.6279910672644005,0.5337292705048596,0.7137976702305762,0.28979442038762354,0.6046834242996276,0.764413106032755,1.0,0.6505376668157632,0.46854698317985227,0.19372129851195588,0.58842881964714,0.7125129730521199,0.3916840319076484,0.07781784563510859,0.5163784662435064,0.11042520529037214,0.8463896167661867,0.695026675464577,0.7921135146132153,0.2616711968826187,0.480063175002314,0.19036850022007917,0.4893103649490399,0.8187176562822683,0.8779144706132648,0.33215380127379895,0.6363785009253575,0.26005444005074396,0.1684468826770978,0.2053097938869022,0.7487342315863678,0.23738193487186898,0.3047591536760868,0.15782081115191698,1.067606547780554,0.5267738429934903,1.1183054725192376,0.34268813251215785,0.5602272618094176,0.16588788658609752,0.36853034384225325,0.3136099549111948,0.5625630941827333,0.43178878435770407,0.35293270354111944,0.7413211346057574,0.3033176540527417,0.5278010875206732,0.1496590664792285,0.8697033978352426,0.4207157896909034,0.638526626050793,0.4354483079567695,0.8656617875303669,0.7352508294634398,0.22507809708807042,0.11800129440172849,0.27553647100618334,0.23287520449320057,0.1380218781979066,0.5293827541625514,0.9131338790400425,0.521139975311521,0.6811101852437387,0.5104610370119,0.629586628103617,0.6463982040129684,0.8827653434071052,1.0272998385718894,0.1457452677337685,0.711798169203736,0.4591209825555274,0.14405264257616568,0.24440556288434714,0.7882690438735448,0.6540426035301646,0.9003776287441146,1.0002988611906982,0.31045065184302645,0.16729312857189454
Brazil,0.4736759213542949,0.29085122013026554,0.26616760302322223,0.2335960530095601,0.8719523533951453,0.3032368150939794,0.5228564022649455,0.6505376668157632,1.0,0.4625793274013632,0.7182496780081705,0.49481170106515465,0.31609848351548486,0.3596670486958713,0.6807369210938252,0.20987399531207715,0.6246764163695315,0.6095852422325339,0.5058517045698692,0.537978001981075,0.5125950060301573,0.5324179506502017,0.6233833240187663,0.5514935667683308,0.5504374220023042,0.5727197305513575,0.3946778105779043,0.46694084205786474,0.5420202583917993,0.6801786450987378,0.556474962563936,0.651613631421035,0.605228682469009,0.41150065517239565,0.5797402769939651,0.7321354196473747,0.4536913840165901,0.7269414054179293,0.4422483964106321,0.25552554596340465,0.6286900773916652,0.662318370811709,0.4195215256566175,0.5724509045334235,0.5256627281179167,0.3619947437837192,0.46983078408142237,0.4400566369820844,0.41214926329699214,0.6636293554155273,0.58694369717244,0.5118290367448313,0.34956725784368253,0.4801317815499669,0.4073666808067028,0.23618851315121547,0.6186691442118154,0.7384196012109967,0.4047710871780976,0.4462877768868531,0.5649472252339874,0.41838151450062666,0.6739033158208787,0.5517808310105048,0.2500249168871138,0.29625548672415747,0.4715244905341931,0.46096551173746186,0.4616832484997038,0.7531460028984567,0.5543570699846261,0.4155391381374288,0.3438208185366226,0.5730566385016937,0.509946970018994,0.3798972796148487,0.3573815670932651,0.4840005347148737,0.8779617098300017,0.7212344134448462,0.5795239034840026
Bulgaria,0.10858088567606738,0.44332400332460475,0.3870776223308654,0.5277480086817292,0.598545285036985,0.3693228644996578,0.34801948502673374,0.46854698317985227,0.4625793274013632,1.0,0.415349951723378,0.2260564367079394,0.40320715246679556,0.28257366442413107,0.46010165987904467,0.4147620121792399,0.438548448984014,0.40751064496897177,0.24347789867392963,0.37944021677261636,0.3228847195146502,0.6129978003028523,0.3499879177844418,0.18987064648240312,0.40203108933277165,0.4663848948067013,0.25437757463993277,0.24534388053385447,0.3632280788532082,0.41029349841849794,0.31477259906600547,0.34975341681390465,0.34563513674523644,0.33559946637063226,0.382551123995783,0.6626971608580429,0.2561684304419044,0.9621666823262802,0.2320225474651907,0.42794975594897045,0.3646463638893309,0.38339237840834933,0.2457430909823426,0.2379719144216032,0.15288528093199366,0.28202028139183516,0.5886223080509545,0.4349624339689004,0.13913990068585091,0.4583361071089573,0.44376936489208485,0.33388279680500454,0.47298115815394765,0.08158174892453965,0.5339859783122229,0.48883790823878887,0.3385262841004669,0.5115798353687161,0.34163971600440046,0.3461395480879688,0.3766304964371495,0.1397776818059069,0.485784958108671,0.15490767732475108,0.45619111823814384,0.3431907121933291,0.19484663225462506,0.21927601415110773,0.5682248591346764,0.6125171196306005,0.4163980702063233,0.40169740689649547,0.25314612864153085,0.39988395481267874,0.2704281173636999,0.4658526613754609,0.3967162675433471,0.5707150320210941,0.739690466215171,0.3781779358386913,0.49950708399187393
