Country Name,Albania,Angola,Australia,Azerbaijan,Bangladesh,Belarus,Belgium,Bolivia,Brazil,Bulgaria,Cambodia,Cameroon,Canada,Chile,China,Colombia,Costa Rica,Croatia,Czech Republic,Denmark,Ecuador,"Egypt, Arab Rep.",El Salvador,Estonia,Finland,France,Georgia,Germany,Ghana,Guatemala,Honduras,Hungary,India,Indonesia,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,"Korea, Rep.",Kyrgyz Republic,Latvia,Lithuania,Malaysia,Mexico,Mongolia,Morocco,Nepal,Netherlands,New Zealand,Nigeria,North Macedonia,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Romania,Russian Federation,Saudi Arabia,Senegal,Slovak Republic,South Africa,Spain,Sri Lanka,Sweden,Switzerland,Tanzania,Thailand,Tunisia,Turkey,Ukraine,United Kingdom,United States,Uruguay
Albania,1.0,1.4788093502527497,0.8264512753925067,2.3440881519070658,1.2760146989060501,1.9060215622627086,1.6228478479319748,1.0541919765097694,1.0404159785879226,1.2156037872846597,1.847397704683777,1.6091346137514593,2.1235997634774737,1.6556593851369474,1.3295950650230413,2.030396633561688,0.48723402640097074,0.49807179826475767,1.6679347443563486,0.675935028913149,1.1878222967232581,0.965804221785027,0.830217081677727,1.241313067249921,1.9433969487071074,0.698440145743542,1.5657917325655482,1.072945631725758,1.3619350467733147,1.2274972589441928,0.8950822523375025,1.039382011820033,0.9705351578175218,0.700623652500261,1.4792721312201795,0.6438154740029501,0.5513045405927317,0.5766553487520503,1.4155027738696566,1.1626656537885551,1.5672722700157429,1.5883745027002603,1.7143252525488648,1.3433431477544029,2.0952351287678974,1.4783231020638044,1.443175521263126,1.0567157509842944,1.899543050383477,1.6312103180566753,1.0438110989496387,2.053378431071955,1.1225578525268944,2.2885401316187317,1.5684275182281389,1.2054126816597721,1.6791027996612242,1.258433061275248,0.508241470806974,2.3968574939729748,0.6671388699772988,0.8630436541279525,1.0855099226041256,0.7633008282653049,0.7772609495168878,1.3197710189812804,1.2326909191974151,0.7974214124338312,1.0853694937174714,0.6997992685399456,0.850768973801188,1.5702022297219567,0.7766468353389321,1.0387353093382794,1.165340282762399,1.1947411760958573,1.2111726286491573,1.3823748975484769,0.975659454230943,1.2462198463097296,2.555046792373348
Angola,1.4788093502527497,1.0,0.7618483272941079,1.1297746287376964,0.639206223583265,0.9038917119070103,0.9762000109127281,0.9393572050714705,0.9380100821884517,0.8122913515535843,0.8527363842923613,1.0484849441841577,1.1546663171808595,1.059012875132775,0.9803364115768137,1.0526219082717199,0.6087518216170056,0.6115203491973018,1.0209502629785878,0.7575543384253406,0.9692273398831365,0.8336964526419114,0.884913705296664,0.9122135166428975,1.0822623056950675,0.7080251368911492,1.1019989085319557,0.8410577392323272,1.1289772834262926,0.9319594948898853,0.9323321351566286,0.670456926681075,0.7016264323301895,0.7573992534168295,1.0874068870168165,0.6463554058183549,0.6943623085284537,0.6959713855849488,0.8456543639893042,0.879262725548037,0.8958275318107193,1.1330897261729356,1.0550807987778725,0.9196337193319739,0.9662025903103942,1.0162598308673514,0.8390617784650397,0.8907875488136612,0.9796410293840159,0.8375328559597368,0.6705686846802641,1.1017466099332622,0.7399507953757607,1.1705963430230457,1.0568313500807314,0.9547071905232893,1.0173222302015148,0.6934171206263844,0.5537265005111682,1.1931523525715637,0.713967473821968,0.8430211247333059,0.6332210648453981,0.5223699709231048,0.7372712117065364,0.960806296752048,1.0224280544667994,0.5220000576890487,0.8448931664792882,0.5745135967216706,0.8200735033027888,1.0381208493924967,0.7190926368874656,0.8500123740069802,0.8661429108893322,0.8436090159776135,0.5746644506555685,1.0692666979437089,0.7623241088315461,0.8754466779072191,1.3221970255711086
Australia,0.8264512753925067,0.7618483272941079,1.0,2.447778745743181,1.792025580572448,3.14577199877864,2.2069554561950415,1.185976991508987,1.3480462174211414,1.4782725929675584,2.9615264850772585,1.4008313531517698,3.2300222902595452,2.736218343882893,1.6448467423601845,3.1893955289700626,0.8031242739316246,0.7701462762806726,2.197199917661928,1.0533009374096822,1.8121568243787975,1.3374037438566275,1.1106983033597377,1.5899364062632573,1.8760349204343532,1.1894284065054017,2.7722779192199467,1.7454933069925573,1.9953068256824764,1.423879848835367,1.1211853613889216,1.731839975049388,0.8652128150819897,1.0796898096336394,1.4104906500377115,1.1044674294900205,0.8734161083659998,0.8250531695110102,1.435688921265848,1.4195192240405115,1.9049986061747641,2.3139755795947012,1.7742130755908032,2.1651017079831973,2.9675828192924234,2.881863769649928,1.7545695229901275,1.3272990091102324,2.441212006274034,1.3337570243926524,1.4042853544170955,1.8998709437158152,1.9299849701748013,2.340717922557905,2.1920990793411037,1.7043191588329705,1.53546162736256,1.185254055028649,1.1199674432657831,2.687506867704469,0.9663868665974484,1.10529018815033,1.6569029259995929,1.6502064602305115,1.4911299603938408,1.7141781195476555,1.5474956516662104,1.7391862199239598,1.649486579043947,1.3242943810464762,1.0689117979622418,2.136907295246635,0.918092697959167,0.9561699723045018,1.6205990220497288,1.835373153619044,2.3282537119592424,1.832071448067033,1.1733729211159136,1.867646385208267,2.218439578941863
Azerbaijan,2.3440881519070658,1.1297746287376964,2.447778745743181,1.0,2.831005356159236,2.8554402443823794,1.5541182208429498,1.2812505793364577,1.4890016620401363,1.4502780598153795,2.631684629871558,1.4403473111730432,1.6112936687910357,2.1389911798621783,1.4731998312949386,5.570566312429163,1.88959140516847,1.583181844684072,1.8738298651008145,1.8962815647111508,3.4330030249697403,1.1843730297650945,1.3691876052219794,2.1190882289100825,1.43442473000259,2.2113023267187946,1.2784237962457026,2.4311539458285556,1.8007564435814358,2.350897008809154,1.1276074949818042,2.5994751836958194,1.5414491672940962,1.8050812684891597,1.288021208944226,2.287478039270958,1.7025981730508957,1.4256904821695775,2.0978180475559727,1.0421267819108202,1.4943190781352176,1.7537032213487407,1.4660747072322153,2.329276242418614,1.8112191423926747,1.6517328590763654,1.774607727736689,1.6764604554658251,1.8733774551188564,1.4126559178190758,2.0500766680079416,1.5186880232483404,2.9890931877681215,1.9838722048455997,1.9845877378872105,1.358730077501386,1.9794588288209225,1.7268299693468956,2.6658126812074103,1.9690260500772394,1.5519790019579707,1.604400238776811,2.107637478594178,4.050598513530362,2.0340927564465177,1.1859132167867539,2.060288468028078,4.019615023671146,1.9894334947071166,3.002131065111675,1.4338611275852078,1.6177267017475456,1.4878255722983957,1.3057867149791307,1.7387723985168793,1.665047972941171,7.319898977996424,1.4765244321889963,1.349589555938486,1.4883865542526584,1.698684157699316
Bangladesh,1.2760146989060501,0.639206223583265,1.792025580572448,2.831005356159236,1.0,2.1142481433208435,0.8915157322266151,0.8398047065269921,1.0926421579799754,0.7072034058770874,1.0171189860620802,1.1391645604607992,2.8083957907429853,1.0012278151686675,0.8889784993397042,1.7553111684556089,0.47089810272526605,0.49865422342492444,1.1628001405677753,0.7054770886819199,1.017404099727858,0.8212227210843033,0.7418072599269271,0.7896220971789901,1.1277832077861025,0.5786678624605041,1.1612017415475877,0.8998878053266026,1.540789322326838,0.8816072359918735,0.8619330764636802,0.6608852166757976,0.49827130468389413,0.6682720370525661,1.2711122926166292,0.5351520716831804,0.5625132748090412,0.6399821805186927,0.7918489194609711,0.828490777170002,1.0423574227270358,1.4596414747376267,1.1349414123752786,0.8295176538570805,1.0730762078491627,1.206674129057658,0.8775362715246781,0.8341236686996053,1.2684807542305927,0.7915328334210525,0.5969791397540986,1.471074925610753,0.7010320246423092,2.421044905832685,1.1849468350369787,1.010178291272351,1.1165770481667991,0.4594989323377869,0.4841601954589496,1.5363772902147854,0.6022520191568091,0.7827559952153196,0.42167153549848096,0.571280664306852,0.8431936970657224,0.9593708913636751,0.9344731725508949,0.6248472067824276,0.9033771244991823,0.39053083677348704,0.7396693111404156,1.7094569609589527,0.5921754875525489,0.5994803210095779,0.831560533054274,0.9383065509791478,0.7436581166104389,1.8257804327940839,0.641503102037458,0.7747349592961122,1.2773223119482067
Belarus,1.9060215622627086,0.9038917119070103,3.14577199877864,2.8554402443823794,2.1142481433208435,1.0,1.0213051192129852,0.993645089774937,0.906525698078861,0.8550793808527818,0.8587132771845271,0.9592514535503238,1.3400814946427448,1.01006130699052,0.9549141571209712,1.6715865203414149,0.8739572474752081,0.8360078722796962,1.0832172045716137,0.9989388709998785,1.1466299887575122,0.9369861372309852,0.9629421395532299,0.9695206988008858,0.8724559578018174,0.9444182109735461,1.1025369924768904,1.0696970548052949,1.1920520015941183,1.0722418750046714,1.0550884147387372,0.8795970759970172,0.7799612868823378,0.9376819229402696,1.001699259054919,0.8822694300208754,0.9066601004814073,0.8415314146051948,0.9756496833832423,0.9503547281329687,1.036869826702119,1.0699843872570929,0.9082391379533336,0.9796451453784635,0.8954969148715516,1.1844583858096474,1.023653360603982,1.0010915814826833,0.9298126979395753,0.8806989808663516,0.8860407455858039,1.1717524893674494,1.0302651188079288,1.185911217850046,1.0685128926916228,1.0923492739783565,0.9227493451890966,0.8879165487987034,0.8534495745362798,1.0196509904426763,0.9530199240731908,0.8997597952332061,0.8634229531766526,0.8319334375611759,0.9324346506491493,1.002410540983782,1.0366417222364501,0.8660317298418193,1.0445586972080498,0.8373921917527507,0.9680067473454229,0.9587602818213072,0.8315308440532269,0.8513648956069958,1.0112677137491297,1.0629138358890287,0.8112924254661747,0.9619944888793227,0.9281538050513864,0.9520969258412846,1.129841349558961
Belgium,1.6228478479319748,0.9762000109127281,2.2069554561950415,1.5541182208429498,0.8915157322266151,1.0213051192129852,1.0,1.0873110737458462,1.408981310407047,1.212468781816892,2.270382821573314,1.296007247140943,2.4258776143025527,1.721396040884458,1.4932073833845492,3.691988635843571,0.8988643710300585,0.9007641888860952,1.2798841453607128,1.0154689316112926,1.9392084239963083,1.1601770138991225,1.0800274605127984,0.982571862330218,1.3312599562471592,0.9631159005751794,1.4721814264097228,1.3580718438159063,1.5737928477081797,1.7822557713273683,1.0337382322503879,1.499386915706803,1.2906559929634795,1.1992749410018626,1.8843401952606422,1.0833932507522859,0.9340143519939469,1.0032865714168882,1.736052964894629,1.20387815636226,1.821515590868011,1.2912435470315387,2.090650563510865,1.1915425843059757,1.5302639012288346,1.970797368548148,1.5008354085067928,1.2093248717505232,1.7743949104736672,1.2959776391979996,1.1075348303938848,1.594309734957754,1.4664739366688448,2.142811482873126,1.454149342995623,1.3959776055958384,2.0489049639618218,1.566983374102171,1.0730595751827592,1.415340281499018,1.0957874640532517,1.4011341786475007,1.301484828086249,1.5493340908808548,1.5984650650897316,1.091445992216537,1.4106319958884224,1.5986766273210213,1.523217605669111,1.0397249276075404,1.121001550509297,1.9526086398523637,0.9236249829368365,1.332264333172466,1.4052291994724224,1.4093052449553534,2.486399203577001,1.4372097168301738,0.9825040105899973,0.9366554757545158,1.993963065076389
Bolivia,1.0541919765097694,0.9393572050714705,1.185976991508987,1.2812505793364577,0.8398047065269921,0.993645089774937,1.0873110737458462,1.0,1.7261777102651508,1.5348937709326174,2.5100062219614316,1.4872368446674822,2.0174061395519587,2.1436380512212057,1.4755091822722273,4.107637445125764,1.105580648816565,1.240335073033941,1.9867975570982337,1.1903428728252374,2.7821583387699205,1.2281787479977553,1.1019977740783269,1.2595223337500683,1.1898626607144822,1.2804653765118277,1.685019077628158,2.1255879588226496,1.4302131818381563,1.8145680935089228,1.2495923565287281,2.3519342254577853,0.9704462285102048,1.337421394490647,1.5366176659983484,1.5516928769447906,1.1752253689673795,1.1488590640791385,1.3107792866014465,1.5277335790080473,1.6239107173252918,1.4581027948853835,1.8823984210847169,1.4039791092819027,1.766712842616496,2.3985962752372685,1.777473804501353,1.3600537297600497,1.6931076856221465,1.4616275969833643,1.6537410364061884,1.9883576476730895,1.6160375698080887,2.7856766316037165,1.3859835274311554,1.2590634256909798,1.8965943962056022,1.1401313411976208,1.578259482775877,2.2920754281232703,1.2772017923299943,1.5387594640200921,1.6168534030429784,2.2357427987414025,1.8497379563185392,0.9987115985018892,1.541819148212374,1.8777807341303143,1.6953660416640333,1.511226822724626,1.3070237026808167,2.455766992303918,1.0994860158038842,1.034578918738549,1.6987248791260134,1.5244229664829987,2.9374911431587045,1.6148274258199096,1.1583854796105497,0.9676484760099917,1.7952515181038757
Brazil,1.0404159785879226,0.9380100821884517,1.3480462174211414,1.4890016620401363,1.0926421579799754,0.906525698078861,1.408981310407047,1.7261777102651508,1.0,1.263807338362164,1.6218795340897387,1.2312306771039305,1.5547954733615068,1.1713030568280223,1.486176886030858,4.016156396325503,1.2349490592826138,1.4516944331473702,1.4177786346372003,1.503982588855792,2.4171894457935337,1.1923225263288366,1.2167633387500547,1.0598595060481986,1.1398931951878255,1.2743174439832832,1.4554598921798545,1.5715490473098315,1.1838408026133738,1.9390326105261644,1.3438476482250423,1.989054135463405,1.3524338106040992,1.666891088302548,1.7722571667410403,1.413236951680925,1.163273216691698,1.073551027485106,1.3671206403102476,1.4247749937431295,1.6014548282022245,0.918632079284465,1.9454033375855175,1.1194139321349734,1.2084564488946317,1.763801900817785,1.7361338433816165,1.2616767278417853,1.0912136401964343,1.2075726744189441,1.5495276099966342,1.6891308206220483,1.2638683415846685,1.3834175641778372,1.3889733845767425,1.418842566619852,2.1346905742255244,1.443629848893019,1.6038233179285237,1.101427706535747,1.5465997447101032,1.7462801044018916,1.5276831735048895,2.4019819166074994,1.7734659626880698,1.196737898074329,1.3766201106826874,1.8967138633819207,1.4542646232421512,1.54470842651696,1.4440847789946603,0.8735111736738234,1.2758742172403166,1.211330594122405,1.3555439414318171,1.2049370221488138,2.4985304240320616,1.1695543544152107,1.3129866791007714,0.9931231337744245,1.1356112259348279
Bulgaria,1.2156037872846597,0.8122913515535843,1.4782725929675584,1.4502780598153795,0.7072034058770874,0.8550793808527818,1.212468781816892,1.5348937709326174,1.263807338362164,1.0,1.693878750934335,1.207136350805208,1.9537025557388368,2.358611700427119,1.1543536600842097,2.88504706597049,0.8318878246293169,0.6565153221958117,1.6039904559784253,0.9532636247133239,1.4824070951761077,1.3098024264612367,0.8939645155011364,1.0444288749600046,1.325076531760656,0.9951525811765162,1.5018790084551061,1.461097074910413,1.3371326632900822,1.4981103988956226,1.0133486290556202,1.3749482242779045,0.8817713283850391,0.9107016403237765,1.2680186670983975,1.0448864942573965,0.8429211472093713,0.7248933274428538,1.3940043522122607,1.2847429542369866,1.7155852086832792,1.219391290110174,1.5034234188311686,1.3757940377816538,1.6903050175307859,2.080781598119308,1.398353214065021,1.0854629281970556,1.3104154277139142,1.1841470470873483,1.194528952274298,1.4870235445165247,1.665796186075399,2.2272073943466686,1.475380713912793,1.237038005772732,1.4262600900320395,1.2973553529697044,1.0269662656855636,1.5665053295819888,0.8760352586271021,0.881016951316151,1.4008799607967395,1.395354430574659,1.1289093207886471,1.1271979920389033,1.1030468766105344,1.5992807220029288,1.11783346156908,1.2120322655060543,0.9407417367884678,0.8926119552117457,0.7493431945827521,0.9800023667515797,1.5907659820327265,1.8222107722285945,2.126824503602844,1.048692027320623,1.1708892357490162,1.1704750413521179,2.019675076604757
